,Entity,Iteration,Probability,Relation,Value
7281,concept:sportsteam:kansas_city_chiefs,850,0.984375,concept:teamplaysagainstteam,concept:sportsteam:colts
7282,concept:sportsteam:kansas_city_chiefs,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:chicago_bears
7283,concept:sportsteam:kansas_city_chiefs,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:falcons
7284,concept:sportsteam:kansas_city_chiefs,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:seahawks
7285,concept:sportsteam:kansas_city_chiefs,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:ny_giants
7286,concept:sportsteam:kansas_city_chiefs,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:tampa_bay_buccaneers
7287,concept:sportsteam:kansas_city_chiefs,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:tennessee_titans
7288,concept:sportsteam:kansas_city_chiefs,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:texans
7289,concept:sportsteam:kansas_city_chiefs,850,0.9998077426005669,concept:teamplaysagainstteam,concept:sportsteam:new_england_patriots
7290,concept:sportsteam:kansas_city_chiefs,850,0.998046875,concept:teamplaysagainstteam,concept:sportsteam:new_york_jets
7291,concept:sportsteam:kansas_city_chiefs,850,0.99609375,concept:teamplaysagainstteam,concept:sportsteam:new_orleans_saints
7292,concept:sportsteam:kansas_city_chiefs,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:rams
7293,concept:sportsteam:kansas_city_chiefs,850,1.0,concept:teamplaysinleague,concept:sportsleague:nfl
7294,concept:sportsteam:kansas_city_chiefs,850,0.999998248046875,concept:teamplayssport,concept:sport:football
7295,concept:sportsteam:gardner_webb_runnin_bulldogs,850,0.96875,concept:teamplaysinleague,concept:sportsleague:ncaa
7296,concept:sportsteam:hampton_pirates,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7297,concept:sportsteam:uab_blazers,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7298,concept:sportsteam:san_jose_st__spartans,850,0.9375,concept:teamplaysinleague,concept:sportsleague:ncaa
7299,concept:sportsteam:florida_st__seminoles,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7300,concept:sportsteam:jaguars,847,0.9375,concept:teamplaysagainstteam,concept:sportsteam:minnesota_vikings
7301,concept:sportsteam:jaguars,847,0.9375,concept:teamplaysagainstteam,concept:sportsteam:broncos
7302,concept:sportsteam:jaguars,848,0.9921875,concept:teamplaysagainstteam,concept:sportsteam:texans
7303,concept:sportsteam:jaguars,847,0.96875,concept:teamplaysagainstteam,concept:sportsteam:cleveland_browns
7304,concept:sportsteam:jaguars,847,0.984375,concept:teamplaysagainstteam,concept:sportsteam:buffalo_bills
7305,concept:sportsteam:jaguars,850,0.9999945113322363,concept:teamplaysagainstteam,concept:sportsteam:colts
7306,concept:sportsteam:jaguars,850,0.9995652377628217,concept:teamplaysagainstteam,concept:sportsteam:pittsburgh_steelers
7307,concept:sportsteam:jaguars,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:baltimore_ravens
7308,concept:sportsteam:jaguars,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:ny_giants
7309,concept:sportsteam:jaguars,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:tampa_bay_buccaneers
7310,concept:sportsteam:jaguars,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:eagles_32_25
7311,concept:sportsteam:jaguars,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:tennessee_titans
7312,concept:sportsteam:jaguars,850,0.9977473574158411,concept:teamplaysinleague,concept:sportsleague:nfl
7313,concept:sportsteam:jaguars,850,0.999390625,concept:teamplayssport,concept:sport:football
7314,concept:sportsteam:st_louis_blues,850,0.9999961853027344,concept:teamalsoknownas,concept:sportsteam:st__louis_blues
7315,concept:sportsteam:st_louis_blues,850,0.9999995231628418,concept:teamplaysinleague,concept:sportsleague:nhl
7316,concept:sportsteam:st_louis_blues,850,1.0,concept:teamplayssport,concept:sport:hockey
7317,concept:sportsteam:northwest_missouri_state_bearcats,850,0.99951171875,concept:teamplaysinleague,concept:sportsleague:ncaa
7318,concept:sportsteam:saginaw_valley_state_cardinals,850,0.999755859375,concept:teamplaysinleague,concept:sportsleague:ncaa
7319,concept:sportsteam:idaho_st__bengals,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7320,concept:sportsteam:north_carolina_central_eagles,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7321,concept:sportsteam:cal_state_san_marcos_cougars,850,0.99951171875,concept:teamplaysinleague,concept:sportsleague:ncaa
7322,concept:sportsteam:pierce_college_raiders,850,0.9990234375,concept:teamplaysinleague,concept:sportsleague:ncaa
7323,concept:sportsteam:nec_gear,850,0.99609375,concept:teamplaysinleague,concept:sportsleague:ncaa
7324,concept:sportsteam:illinois_fighting_illini,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7325,concept:sportsteam:cincinnati_reds,850,0.9990234375,concept:teamplaysagainstteam,concept:sportsteam:cubs
7326,concept:sportsteam:cincinnati_reds,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:new_york_yankees
7327,concept:sportsteam:cincinnati_reds,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:milwaukee_brewers
7328,concept:sportsteam:cincinnati_reds,848,0.96875,concept:teamplaysagainstteam,concept:sportsteam:dodgers
7329,concept:sportsteam:cincinnati_reds,847,0.9375,concept:teamplaysagainstteam,concept:sportsteam:tampa
7330,concept:sportsteam:cincinnati_reds,850,0.9999923706054688,concept:teamplaysagainstteam,concept:sportsteam:red_sox
7331,concept:sportsteam:cincinnati_reds,850,0.9990234375,concept:teamplaysagainstteam,concept:sportsteam:colorado_rockies
7332,concept:sportsteam:cincinnati_reds,850,0.9990234375,concept:teamplaysagainstteam,concept:sportsteam:phillies
7333,concept:sportsteam:cincinnati_reds,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:atlanta_braves
7334,concept:sportsteam:cincinnati_reds,850,1.0,concept:teamplaysinleague,concept:sportsleague:mlb
7335,concept:sportsteam:cincinnati_reds,850,1.0,concept:teamplayssport,concept:sport:baseball
7336,concept:sportsteam:south_carolina_state_bulldogs,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7337,concept:sportsteam:youngstown_state_penguins,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7338,concept:sportsteam:uc_berkeley,850,0.96875,concept:teamplaysinleague,concept:sportsleague:national
7339,concept:sportsteam:texas_tyler_patriots,850,0.99951171875,concept:teamplaysinleague,concept:sportsleague:ncaa
7340,concept:sportsteam:louisiana_ragin_cajuns,850,0.9375,concept:teamplaysinleague,concept:sportsleague:ncaa
7341,concept:sportsteam:kansas_city_wizards,850,0.96875,concept:teamplaysinleague,concept:sportsleague:mls
7342,concept:sportsteam:boise_st__broncos,850,0.9375,concept:teamplaysinleague,concept:sportsleague:ncaa
7343,concept:sportsteam:saint_francis_red_flash,850,0.9990234375,concept:teamplaysinleague,concept:sportsleague:ncaa
7344,concept:sportsteam:e_tenn_st_buccaneers,850,0.96875,concept:teamplaysinleague,concept:sportsleague:ncaa
7345,concept:sportsteam:marlins,845,0.9375,concept:teamplaysagainstteam,concept:sportsteam:nats
7346,concept:sportsteam:marlins,845,0.998046875,concept:teamplaysagainstteam,concept:sportsteam:pirates
7347,concept:sportsteam:marlins,850,0.9999999720701487,concept:teamplaysagainstteam,concept:sportsteam:cubs
7348,concept:sportsteam:marlins,850,0.9999956745627305,concept:teamplaysagainstteam,concept:sportsteam:indians
7349,concept:sportsteam:marlins,850,0.9921875,concept:teamplaysagainstteam,concept:sportsteam:ny_giants
7350,concept:sportsteam:marlins,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:baltimore_orioles
7351,concept:sportsteam:marlins,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:new_york_yankees
7352,concept:sportsteam:marlins,848,0.9997935930073095,concept:teamplaysagainstteam,concept:sportsteam:dodgers
7353,concept:sportsteam:marlins,848,0.9999999403953552,concept:teamplaysagainstteam,concept:sportsteam:new_york_mets
7354,concept:sportsteam:marlins,850,0.9999999841101126,concept:teamplaysagainstteam,concept:sportsteam:yankees
7355,concept:sportsteam:marlins,850,0.9999998020296499,concept:teamplaysagainstteam,concept:sportsteam:phillies
7356,concept:sportsteam:marlins,850,0.99951171875,concept:teamplaysagainstteam,concept:sportsteam:tampa_bay_devil_rays
7357,concept:sportsteam:marlins,850,0.9990234375,concept:teamplaysagainstteam,concept:sportsteam:atlanta_braves
7358,concept:sportsteam:marlins,850,0.99609375,concept:teamplaysagainstteam,concept:sportsteam:houston_astros
7359,concept:sportsteam:marlins,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:reds
7360,concept:sportsteam:marlins,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:tampa
7361,concept:sportsteam:marlins,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:red_sox
7362,concept:sportsteam:marlins,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:rockies
7363,concept:sportsteam:marlins,850,1.0,concept:teamplaysinleague,concept:sportsleague:mlb
7364,concept:sportsteam:marlins,850,1.0,concept:teamplayssport,concept:sport:baseball
7365,concept:sportsteam:north_carolina_a_and_t_aggies,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7366,concept:sportsteam:big_ten_gear,850,0.998046875,concept:teamplaysinleague,concept:sportsleague:ncaa
7367,concept:sportsteam:oakland_athletics,850,0.96875,concept:teamalsoknownas,concept:sportsteam:colorado_rockies
7368,concept:sportsteam:oakland_athletics,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:san_francisco_giants
7369,concept:sportsteam:oakland_athletics,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:new_york_yankees
7370,concept:sportsteam:oakland_athletics,850,1.0,concept:teamplaysagainstteam,concept:sportsteam:yankees
7371,concept:sportsteam:oakland_athletics,850,1.0,concept:teamplaysagainstteam,concept:sportsteam:red_sox
7372,concept:sportsteam:oakland_athletics,850,0.9999991158194891,concept:teamplaysagainstteam,concept:sportsteam:colorado_rockies
7373,concept:sportsteam:oakland_athletics,850,0.9921875,concept:teamplaysagainstteam,concept:sportsteam:twins
7374,concept:sportsteam:oakland_athletics,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:seattle_mariners
7375,concept:sportsteam:oakland_athletics,850,1.0,concept:teamplaysinleague,concept:sportsleague:mlb
7376,concept:sportsteam:oakland_athletics,850,1.0,concept:teamplayssport,concept:sport:baseball
7377,concept:sportsteam:trail_blazers,839,0.984375,concept:teamplaysagainstteam,concept:sportsteam:phoenix_suns
7378,concept:sportsteam:trail_blazers,845,0.999939863436661,concept:teamplaysagainstteam,concept:sportsteam:bulls
7379,concept:sportsteam:trail_blazers,838,0.99609375,concept:teamplaysagainstteam,concept:sportsteam:houston_rockets
7380,concept:sportsteam:trail_blazers,844,0.96875,concept:teamplaysagainstteam,concept:sportsteam:memphis_grizzlies
7381,concept:sportsteam:trail_blazers,838,0.9999599453963353,concept:teamplaysagainstteam,concept:sportsteam:celtics
7382,concept:sportsteam:trail_blazers,850,0.9990234375,concept:teamplaysagainstteam,concept:sportsteam:knicks
7383,concept:sportsteam:trail_blazers,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:cavaliers
7384,concept:sportsteam:trail_blazers,850,0.99951171875,concept:teamplaysagainstteam,concept:sportsteam:los_angeles_lakers
7385,concept:sportsteam:trail_blazers,850,0.9990234375,concept:teamplaysagainstteam,concept:sportsteam:utah_jazz
7386,concept:sportsteam:trail_blazers,850,0.9999999990782107,concept:teamplaysinleague,concept:sportsleague:nba
7387,concept:sportsteam:trail_blazers,850,0.9550000000000001,concept:teamplayssport,concept:sport:basketball
7388,concept:sportsteam:n2009_pro_bowl,850,0.96875,concept:teamplaysinleague,concept:sportsleague:nfl
7389,concept:sportsteam:boilermakers,850,0.918,concept:teamplaysinleague,concept:sportsleague:acc
7390,concept:sportsteam:northeastern_huskies,850,0.9988282900830593,concept:teamplaysagainstteam,concept:sportsteam:wildcats
7391,concept:sportsteam:northeastern_huskies,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:mighty_ducks_of_anaheim
7392,concept:sportsteam:northeastern_huskies,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:eagles_32_25
7393,concept:sportsteam:northeastern_huskies,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7394,concept:sportsteam:cal_state_channel_island_dolphins,850,0.998046875,concept:teamplaysinleague,concept:sportsleague:ncaa
7395,concept:sportsteam:maine_black_bears,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7396,concept:sportsteam:unf_ospreys,850,0.9998906462763711,concept:teamplaysinleague,concept:sportsleague:ncaa
7397,concept:sportsteam:fresno_state_bulldogs,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7398,concept:sportsteam:old_dominion_monarchs,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7399,concept:sportsteam:buffalo_bulls,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7400,concept:sportsteam:texas_pan_american_broncs,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7401,concept:sportsteam:alabama_st_hornets,850,0.9999914777285027,concept:teamplaysagainstteam,concept:sportsteam:spurs
7402,concept:sportsteam:alabama_st_hornets,850,0.9999582929677548,concept:teamplaysagainstteam,concept:sportsteam:dallas_mavericks
7403,concept:sportsteam:alabama_st_hornets,850,0.9995886438286417,concept:teamplaysagainstteam,concept:sportsteam:knicks
7404,concept:sportsteam:alabama_st_hornets,850,0.9983269819976354,concept:teamplaysagainstteam,concept:sportsteam:houston_rockets
7405,concept:sportsteam:alabama_st_hornets,850,0.9921875,concept:teamplaysagainstteam,concept:sportsteam:bulls
7406,concept:sportsteam:alabama_st_hornets,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:mavs
7407,concept:sportsteam:alabama_st_hornets,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:nuggets
7408,concept:sportsteam:alabama_st_hornets,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:clippers
7409,concept:sportsteam:alabama_st_hornets,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:magic
7410,concept:sportsteam:alabama_st_hornets,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:indiana_pacers
7411,concept:sportsteam:alabama_st_hornets,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:phoenix_suns
7412,concept:sportsteam:alabama_st_hornets,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:celtics
7413,concept:sportsteam:alabama_st_hornets,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:bulldogs
7414,concept:sportsteam:alabama_st_hornets,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:eagles_32_25
7415,concept:sportsteam:alabama_st_hornets,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:memphis_grizzlies
7416,concept:sportsteam:alabama_st_hornets,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:miami_heat
7417,concept:sportsteam:alabama_st_hornets,850,1.0,concept:teamplaysagainstteam,concept:sportsteam:san_antonio
7418,concept:sportsteam:alabama_st_hornets,850,0.999999982037092,concept:teamplaysagainstteam,concept:sportsteam:los_angeles_lakers
7419,concept:sportsteam:alabama_st_hornets,850,0.9921875,concept:teamplaysagainstteam,concept:sportsteam:utah_jazz
7420,concept:sportsteam:alabama_st_hornets,850,1.0,concept:teamplaysinleague,concept:sportsleague:nba
7421,concept:sportsteam:alabama_st_hornets,850,0.98875,concept:teamplayssport,concept:sport:basketball
7422,concept:sportsteam:cleveland_st__vikings,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7423,concept:sportsteam:michigan_state,850,0.99993896484375,concept:teamalsoknownas,concept:sportsteam:state_university
7424,concept:sportsteam:michigan_state,850,0.984375,concept:teamplaysagainstteam,concept:sportsteam:nittany_lions
7425,concept:sportsteam:michigan_state,850,0.99609375,concept:teamplaysagainstteam,concept:sportsteam:penn_state
7426,concept:sportsteam:michigan_state,850,0.9953515900507237,concept:teamplaysagainstteam,concept:sportsteam:northwestern
7427,concept:sportsteam:michigan_state,850,0.9979096326601585,concept:teamplaysinleague,concept:sportsleague:ncaa
7428,concept:sportsteam:michigan_state,850,0.9990466161039767,concept:teamplayssport,concept:sport:football
7429,concept:sportsteam:southern_illinois,850,0.9375,concept:teamalsoknownas,concept:sportsteam:state_university
7430,concept:sportsteam:southern_illinois,850,0.99951171875,concept:teamplaysinleague,concept:sportsleague:ncaa
7431,concept:sportsteam:nebraska_cornhuskers,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7432,concept:sportsteam:california_angels,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:colorado_rockies
7433,concept:sportsteam:california_angels,850,0.98425,concept:teamplaysinleague,concept:sportsleague:mlb
7434,concept:sportsteam:california_angels,850,0.981,concept:teamplayssport,concept:sport:baseball
7435,concept:sportsteam:habs,839,0.998046875,concept:teamplaysagainstteam,concept:sportsteam:leafs
7436,concept:sportsteam:habs,850,0.999909182004959,concept:teamplaysagainstteam,concept:sportsteam:boston_bruins
7437,concept:sportsteam:saint_joseph_s_college_pumas,850,0.99609375,concept:teamplaysinleague,concept:sportsleague:ncaa
7438,concept:sportsteam:arizona_diamondbacks,850,0.9990234375,concept:teamplaysagainstteam,concept:sportsteam:cubs
7439,concept:sportsteam:arizona_diamondbacks,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:san_francisco_giants
7440,concept:sportsteam:arizona_diamondbacks,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:pirates
7441,concept:sportsteam:arizona_diamondbacks,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:ny_giants
7442,concept:sportsteam:arizona_diamondbacks,848,0.9921875,concept:teamplaysagainstteam,concept:sportsteam:dodgers
7443,concept:sportsteam:arizona_diamondbacks,850,0.9990234375,concept:teamplaysagainstteam,concept:sportsteam:colorado_rockies
7444,concept:sportsteam:arizona_diamondbacks,850,0.9921875,concept:teamplaysagainstteam,concept:sportsteam:red_sox
7445,concept:sportsteam:arizona_diamondbacks,850,0.984375,concept:teamplaysagainstteam,concept:sportsteam:tampa_bay_devil_rays
7446,concept:sportsteam:arizona_diamondbacks,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:houston_astros
7447,concept:sportsteam:arizona_diamondbacks,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:marlins
7448,concept:sportsteam:arizona_diamondbacks,850,0.99999903125,concept:teamplaysinleague,concept:sportsleague:mlb
7449,concept:sportsteam:arizona_diamondbacks,850,1.0,concept:teamplayssport,concept:sport:baseball
7450,concept:sportsteam:grambling_st__tigers,850,0.9375,concept:teamplaysinleague,concept:sportsleague:ncaa
7451,concept:sportsteam:brockport_golden_eagles,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7452,concept:sportsteam:ulm_warhawks,850,0.9375,concept:teamplaysinleague,concept:sportsleague:ncaa
7453,concept:sportsteam:henderson_state_university_reddies,850,0.99609375,concept:teamplaysinleague,concept:sportsleague:ncaa
7454,concept:sportsteam:clemson_tigers,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7455,concept:sportsteam:spelman_college_jaguars,850,0.9990234375,concept:teamplaysinleague,concept:sportsleague:ncaa
7456,concept:sportsteam:temple_owls,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7457,concept:sportsteam:chicago_fire,833,0.9375,concept:teamplaysagainstteam,concept:sportsteam:new_england_revolution
7458,concept:sportsteam:chicago_fire,848,1.0,concept:teamplaysagainstteam,concept:sportsteam:columbus_crew
7459,concept:sportsteam:chicago_fire,850,0.99609375,concept:teamplaysinleague,concept:sportsleague:mls
7460,concept:sportsteam:chicago_fire,850,0.9375,concept:teamplayssport,concept:sport:soccer
7461,concept:sportsteam:demon_deacons,850,0.9795,concept:teamplaysinleague,concept:sportsleague:acc
7462,concept:sportsteam:arkansas_fort_smith_lions,850,0.9990234375,concept:teamplaysinleague,concept:sportsleague:ncaa
7463,concept:sportsteam:tampa_bay_rays,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:cubs
7464,concept:sportsteam:tampa_bay_rays,850,1.0,concept:teamplaysagainstteam,concept:sportsteam:colorado_rockies
7465,concept:sportsteam:tampa_bay_rays,850,1.0,concept:teamplaysagainstteam,concept:sportsteam:red_sox
7466,concept:sportsteam:tampa_bay_rays,850,0.999997286367734,concept:teamplaysagainstteam,concept:sportsteam:phillies
7467,concept:sportsteam:tampa_bay_rays,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:twins
7468,concept:sportsteam:tampa_bay_rays,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:tampa
7469,concept:sportsteam:tampa_bay_rays,850,1.0,concept:teamplaysinleague,concept:sportsleague:mlb
7470,concept:sportsteam:tampa_bay_rays,850,0.99984765625,concept:teamplayssport,concept:sport:baseball
7471,concept:sportsteam:buffalo_braves,850,0.9375,concept:teamplaysinleague,concept:sportsleague:nba
7472,concept:sportsteam:buffalo_braves,850,0.967,concept:teamplayssport,concept:sport:basketball
7473,concept:sportsteam:faulkner_state_sun_chiefs,850,0.99951171875,concept:teamplaysinleague,concept:sportsleague:ncaa
7474,concept:sportsteam:bethune_cookman_wildcats,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7475,concept:sportsteam:minnesota_duluth_bulldogs,850,0.9999965870421316,concept:teamplaysinleague,concept:sportsleague:ncaa
7476,concept:sportsteam:red_hawks,850,0.939,concept:teamplayssport,concept:sport:football
7477,concept:sportsteam:north_carolina_state,850,0.99951171875,concept:teamalsoknownas,concept:sportsteam:state_university
7478,concept:sportsteam:north_carolina_state,850,0.9375,concept:teamplaysinleague,concept:sportsleague:ncaa
7479,concept:sportsteam:north_carolina_state,850,0.99973828125,concept:teamplayssport,concept:sport:basketball
7480,concept:sportsteam:quebec_nordiques,850,0.999755875,concept:teamplaysinleague,concept:sportsleague:nhl
7481,concept:sportsteam:quebec_nordiques,850,0.998625,concept:teamplayssport,concept:sport:hockey
7482,concept:sportsteam:utah_state,845,0.99609375,concept:teamalsoknownas,concept:sportsteam:state_university
7483,concept:sportsteam:utah_state,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7484,concept:sportsteam:byu_cougars,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7485,concept:sportsteam:webster_gorlocks,850,0.998046875,concept:teamplaysinleague,concept:sportsleague:ncaa
7486,concept:sportsteam:los_angeles_kings,850,0.984375,concept:teamplaysagainstteam,concept:sportsteam:red_wings
7487,concept:sportsteam:los_angeles_kings,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:vancouver_canucks
7488,concept:sportsteam:los_angeles_kings,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:new_york_islanders
7489,concept:sportsteam:los_angeles_kings,850,1.0,concept:teamplaysinleague,concept:sportsleague:nhl
7490,concept:sportsteam:los_angeles_kings,850,1.0,concept:teamplayssport,concept:sport:hockey
7491,concept:sportsteam:revolution,845,0.96875,concept:teamplaysagainstteam,concept:sportsteam:houston_dynamo
7492,concept:sportsteam:revolution,845,0.9375,concept:teamplaysagainstteam,concept:sportsteam:los_angeles_galaxy
7493,concept:sportsteam:southeast_missouri_state_indians,850,0.9375,concept:teamplaysinleague,concept:sportsleague:ncaa
7494,concept:sportsteam:leafs,845,0.9999995279859074,concept:teamplaysagainstteam,concept:sportsteam:canadiens
7495,concept:sportsteam:leafs,839,0.998046875,concept:teamplaysagainstteam,concept:sportsteam:red_wings
7496,concept:sportsteam:leafs,839,0.9990234375,concept:teamplaysagainstteam,concept:sportsteam:penguins
7497,concept:sportsteam:leafs,839,0.9921875,concept:teamplaysagainstteam,concept:sportsteam:ottawa_senators
7498,concept:sportsteam:leafs,842,0.9375,concept:teamplaysagainstteam,concept:sportsteam:capitals
7499,concept:sportsteam:leafs,839,0.96875,concept:teamplaysagainstteam,concept:sportsteam:carolina_hurricanes
7500,concept:sportsteam:leafs,848,0.9375,concept:teamplaysagainstteam,concept:sportsteam:nashville_predators
7501,concept:sportsteam:leafs,848,0.99609375,concept:teamplaysagainstteam,concept:sportsteam:chicago_blackhawks
7502,concept:sportsteam:leafs,839,0.9999655827223518,concept:teamplaysagainstteam,concept:sportsteam:habs
7503,concept:sportsteam:leafs,847,0.96875,concept:teamplaysagainstteam,concept:sportsteam:hawks
7504,concept:sportsteam:leafs,850,0.99951171875,concept:teamplaysagainstteam,concept:sportsteam:new_york_islanders
7505,concept:sportsteam:leafs,850,0.9990234375,concept:teamplaysagainstteam,concept:sportsteam:rangers
7506,concept:sportsteam:leafs,850,0.9921875,concept:teamplaysagainstteam,concept:sportsteam:florida_panthers
7507,concept:sportsteam:leafs,850,0.984375,concept:teamplaysagainstteam,concept:sportsteam:tampa_bay_lightning
7508,concept:sportsteam:leafs,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:vancouver_canucks
7509,concept:sportsteam:leafs,848,0.9999995231628418,concept:teamplaysagainstteam,concept:sportsteam:buffalo_sabres
7510,concept:sportsteam:leafs,842,1.0,concept:teamplaysagainstteam,concept:sportsteam:boston_bruins
7511,concept:sportsteam:leafs,848,0.99951171875,concept:teamplaysagainstteam,concept:sportsteam:philadelphia_flyers
7512,concept:sportsteam:leafs,850,1.0,concept:teamplaysinleague,concept:sportsleague:nhl
7513,concept:sportsteam:leafs,850,1.0,concept:teamplayssport,concept:sport:hockey
7514,concept:sportsteam:portland_trailblazers,850,0.992188,concept:teamplaysinleague,concept:sportsleague:nba
7515,concept:sportsteam:portland_trailblazers,850,0.9550000000000001,concept:teamplayssport,concept:sport:basketball
7516,concept:sportsteam:middle_tenn__st__blue_raiders,850,0.9375,concept:teamplaysinleague,concept:sportsleague:ncaa
7517,concept:sportsteam:detroit_titans,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7518,concept:sportsteam:chicago_cardinals,850,0.9375,concept:teamplaysagainstteam,concept:sportsteam:eagles_32_25
7519,concept:sportsteam:hokies,845,0.9375,concept:teamplaysagainstteam,concept:sportsteam:terps
7520,concept:sportsteam:hokies,850,0.984375,concept:teamplaysagainstteam,concept:sportsteam:eagles_32_25
7521,concept:sportsteam:hokies,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:cavaliers
7522,concept:sportsteam:hokies,850,0.99025,concept:teamplayssport,concept:sport:basketball
7523,concept:sportsteam:howard_bison,850,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
7524,concept:sportsteam:south_dakota_coyotes,850,0.9999847412109375,concept:teamplaysinleague,concept:sportsleague:ncaa
7525,concept:sportsteam:grace_lancers,850,0.9990234375,concept:teamplaysinleague,concept:sportsleague:ncaa
7526,concept:sportsteam:real_salt_lake,850,0.96875,concept:teamplaysagainstteam,concept:sportsteam:red_bulls
7527,concept:sportsteam:real_salt_lake,850,0.9375,concept:teamplaysinleague,concept:sportsleague:mls
7528,concept:sportsteam:saint_peter_s_peacocks,850,0.9999975931598128,concept:teamplaysinleague,concept:sportsleague:ncaa
7529,concept:sportsteam:west_chester_golden_rams,850,0.9990234375,concept:teamplaysinleague,concept:sportsleague:ncaa
7530,concept:sportsteam:rams,850,0.99609375,concept:teamalsoknownas,concept:sportsteam:tennessee_titans
7531,concept:sportsteam:rams,838,0.9999997170306228,concept:teamplaysagainstteam,concept:sportsteam:minnesota_vikings
7532,concept:sportsteam:rams,838,0.9998779296875,concept:teamplaysagainstteam,concept:sportsteam:dallas_cowboys
7533,concept:sportsteam:rams,838,0.96875,concept:teamplaysagainstteam,concept:sportsteam:broncos
