,Entity,Iteration,Probability,Relation,Value
13573,concept:athlete:andre_agassi,1063,1.0,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:u_s__open
13574,concept:athlete:andre_agassi,1063,1.0,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:australian_open
13575,concept:athlete:andre_agassi,1063,1.0,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:us_open
13576,concept:athlete:andre_agassi,1063,1.0,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:wimbledon
13577,concept:athlete:andre_agassi,1066,0.9375,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:grand_slam
13578,concept:athlete:cespedes,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:marlins
13579,concept:athlete:whitey_ford,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13580,concept:actor:david_davidson,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13581,concept:athlete:joe_inglett,1048,0.9999990185294202,concept:athleteflyouttosportsteamposition,concept:sportsteamposition:center
13582,concept:athlete:joe_inglett,1070,0.993375,concept:athleteplaysinleague,concept:sportsleague:mlb
13583,concept:athlete:joe_inglett,1070,0.9685,concept:athleteplayssport,concept:sport:baseball
13584,concept:athlete:staubach,1070,0.99609375,concept:athleteplayssport,concept:sport:football
13585,concept:athlete:keenan_mccardell,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:sd_chargers
13586,concept:athlete:keenan_mccardell,976,1.0,concept:athleteplayssportsteamposition,concept:sportsteamposition:wide_receiver
13587,concept:athlete:stefan_edberg,953,1.0,concept:athletebeatathlete,concept:athlete:boris_becker
13588,concept:athlete:stefan_edberg,995,1.0,concept:athletebeatathlete,concept:athlete:jim_courier
13589,concept:athlete:stefan_edberg,577,1.0,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:australian_open
13590,concept:athlete:stefan_edberg,583,1.0,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:us_open
13591,concept:athlete:stefan_edberg,622,0.9999999987965804,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:wimbledon
13592,concept:athlete:stefan_edberg,1042,0.9375,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:u_s__open
13593,concept:athlete:jelena_jankovic,1067,1.0,concept:athletebeatathlete,concept:athlete:kuznetsova
13594,concept:athlete:jelena_jankovic,1069,0.9375,concept:athletebeatathlete,concept:athlete:williams
13595,concept:athlete:jelena_jankovic,1070,1.0,concept:athletebeatathlete,concept:athlete:maria_sharapova
13596,concept:athlete:jelena_jankovic,1043,1.0,concept:athletebeatathlete,concept:personus:serena_williams
13597,concept:personnorthamerica:mike_aviles,1048,0.999999017946703,concept:athleteflyouttosportsteamposition,concept:sportsteamposition:center
13598,concept:personnorthamerica:mike_aviles,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:kansas_city_royals
13599,concept:personnorthamerica:mike_aviles,1070,0.999999999864997,concept:athleteplaysinleague,concept:sportsleague:mlb
13600,concept:personnorthamerica:mike_aviles,1070,0.9685,concept:athleteplayssport,concept:sport:baseball
13601,concept:athlete:andrew_bogut,1070,0.9847661578119922,concept:athleteledsportsteam,concept:sportsteam:milwaukee_bucks_tickets
13602,concept:athlete:andrew_bogut,1070,0.9999772306915992,concept:athleteplaysforteam,concept:sportsteam:milwaukee_bucks_tickets
13603,concept:athlete:andrew_bogut,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
13604,concept:athlete:adrian_quist,1042,1.0,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:australian_open
13605,concept:athlete:mark_mcgwire_and_sammy_sosa,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:cardinals__
13606,concept:athlete:mark_mcgwire_and_sammy_sosa,1070,0.902,concept:athleteplaysinleague,concept:sportsleague:nfl
13607,concept:athlete:mark_mcgwire_and_sammy_sosa,1070,0.96875,concept:athleteplayssport,concept:sport:baseball
13608,concept:athlete:luongo,1070,1.0,concept:athletehomestadium,concept:stadiumoreventvenue:rogers_arena
13609,concept:athlete:luongo,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:vancouver_canucks
13610,concept:athlete:griffey,1070,0.9999999999999611,concept:athletehomestadium,concept:stadiumoreventvenue:great_american_ball_park
13611,concept:athlete:griffey,1070,0.991182459555534,concept:athleteplaysforteam,concept:sportsteam:mariners
13612,concept:athlete:lavelle_hawkins,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:titans
13613,concept:athlete:pie_traynor,1069,1.0,concept:athleteflyouttosportsteamposition,concept:sportsteamposition:center
13614,concept:athlete:pie_traynor,1070,0.9999999999998518,concept:athletehomestadium,concept:stadiumoreventvenue:wrigley_field
13615,concept:athlete:sam_hurd,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:dallas_cowboys
13616,concept:athlete:jordan_crawford,1070,0.96875,concept:athleteledsportsteam,concept:sportsteam:washington_wizards
13617,concept:athlete:jordan_crawford,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:washington_wizards
13618,concept:athlete:ralph_plummer,1070,0.984375,concept:athleteplayssport,concept:sport:golf
13619,concept:athlete:andrew_carpenter,1070,0.99775,concept:athleteplayssport,concept:sport:baseball
13620,concept:athlete:jason,1048,1.0,concept:athleteinjuredhisbodypart,concept:muscle:shoulder
13621,concept:athlete:jason,1048,0.984375,concept:athleteinjuredhisbodypart,concept:nerve:arms
13622,concept:athlete:jason,1048,1.0,concept:athleteinjuredhisbodypart,concept:artery:arm
13623,concept:athlete:jason,1048,1.0,concept:athleteinjuredhisbodypart,concept:bodypart:shoulder
13624,concept:athlete:jason,1048,0.984375,concept:athleteinjuredhisbodypart,concept:artery:arms
13625,concept:athlete:jason,1048,0.984375,concept:athleteinjuredhisbodypart,concept:bodypart:arms
13626,concept:athlete:jason,1048,1.0,concept:athleteinjuredhisbodypart,concept:bodypart:arm
13627,concept:athlete:jason,1070,0.998046875,concept:athleteinjuredhisbodypart,concept:bodypart:eyes
13628,concept:athlete:jason,1070,0.998046875,concept:athleteinjuredhisbodypart,concept:muscle:eyes
13629,concept:personmexico:ricky_davis,1070,0.99609375,concept:athleteplaysforteam,concept:sportsteam:la_clippers
13630,concept:athlete:john_starks,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:chicago_bulls
13631,concept:athlete:hands_of_stone,699,1.0,concept:athletealsoknownas,concept:athlete:roberto_duran
13632,concept:athlete:asomugha,1070,0.9921875,concept:athleteplaysforteam,concept:sportsteam:oakland_raiders
13633,concept:athlete:osi_umenyiora,1070,1.0,concept:athletehomestadium,concept:stadiumoreventvenue:giants_stadium
13634,concept:athlete:osi_umenyiora,1070,0.984375,concept:athleteplaysforteam,concept:sportsteam:new_york_jets
13635,concept:athlete:bjorn_borg,1040,1.0,concept:athletebeatathlete,concept:athlete:jimmy_connors
13636,concept:athlete:bjorn_borg,1040,1.0,concept:athletebeatathlete,concept:athlete:john_mcenroe
13637,concept:athlete:bjorn_borg,1040,1.0,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:french_open
13638,concept:athlete:bjorn_borg,1040,1.0,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:wimbledon
13639,concept:athlete:jose_luis_castillo,1070,1.0,concept:athleteplayssport,concept:sport:boxing
13640,concept:personnorthamerica:vince_carter,1070,0.99609375,concept:athleteledsportsteam,concept:sportsteam:nets
13641,concept:personnorthamerica:vince_carter,1070,0.999755859375,concept:athleteplaysforteam,concept:sportsteam:nets
13642,concept:personnorthamerica:vince_carter,1070,0.998890625,concept:athleteplaysinleague,concept:sportsleague:nba
13643,concept:personnorthamerica:vince_carter,1070,0.948,concept:athleteplayssport,concept:sport:basketball
13644,concept:athlete:stewart_cink,1045,1.0,concept:athletebeatathlete,concept:athlete:tiger_woods
13645,concept:athlete:jaime_garcia,1070,1.0,concept:athleteplayssport,concept:sport:baseball
13646,concept:athlete:jim_courier,995,1.0,concept:athletebeatathlete,concept:athlete:stefan_edberg
13647,concept:athlete:jim_courier,1070,0.96875,concept:athleteplayssport,concept:sport:tennis
13648,concept:athlete:jim_courier,995,0.99609375,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:australian_open
13649,concept:athlete:jeremy_lamb,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:huskies
13650,concept:athlete:jeremy_lamb,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:huskies
13651,concept:athlete:ken_ray,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13652,concept:personaustralia:marcus_williams,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:nets
13653,concept:athlete:ruiz,1069,1.0,concept:athleteflyouttosportsteamposition,concept:sportsteamposition:center
13654,concept:athlete:ruiz,1069,0.9375,concept:athleteplayssportsteamposition,concept:sportsteamposition:right_center
13655,concept:athlete:guidry,1061,0.9375,concept:athleteplayssportsteamposition,concept:sportsteamposition:right_center
13656,concept:athlete:yevgeny_kafelnikov,976,0.9375,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:australian_open
13657,concept:athlete:mia_hamm,1069,0.9375,concept:athletebeatathlete,concept:athlete:williams
13658,concept:athlete:adonal_foyle,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
13659,concept:athlete:luis_garcia,1070,1.0,concept:athletehomestadium,concept:stadiumoreventvenue:anfield
13660,concept:athlete:luis_garcia,1070,0.9968390106959718,concept:athleteplaysforteam,concept:sportsteam:liverpool
13661,concept:athlete:dominic_moore,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:maple_leafs
13662,concept:athlete:mats_wilander,1043,1.0,concept:athletebeatathlete,concept:athlete:ivan_lendl
13663,concept:athlete:mats_wilander,656,1.0,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:australian_open
13664,concept:athlete:mats_wilander,1042,1.0,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:french_open
13665,concept:athlete:mats_wilander,1042,1.0,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:u_s__open
13666,concept:athlete:joselo_diaz,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13667,concept:athlete:ladanian_tomlinson,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:sd_chargers
13668,concept:athlete:andrew_sisco,1070,1.0,concept:athleteplayssport,concept:sport:baseball
13669,concept:actor:antonio_daniels,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:washington_wizards
13670,concept:actor:antonio_daniels,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
13671,concept:athlete:drew_carpenter,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13672,concept:athlete:justin_henin,1070,0.996247346779736,concept:athleteplayssport,concept:sport:tennis
13673,concept:athlete:dan_gadzuric,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
13674,concept:athlete:patrick_o_sullivan,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:kings_college
13675,concept:athlete:patrick_o_sullivan,1070,0.9999997517888436,concept:teammate,concept:athlete:kevin_martin
13676,concept:athlete:lidstrom,1070,0.911,concept:athleteplayssport,concept:sport:hockey
13677,concept:athlete:lidstrom,1069,1.0,concept:teammate,concept:athlete:nicklas_lidstrom
13678,concept:athlete:kelly_wunsch,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13679,concept:athlete:michael_dunn,1070,0.96875,concept:athleteplayssport,concept:sport:baseball
13680,concept:athlete:viktor_troicki,1064,0.96875,concept:athletebeatathlete,concept:athlete:novak_djokovic
13681,concept:athlete:rudy_seanez,1070,1.0,concept:athleteplayssport,concept:sport:baseball
13682,concept:athlete:fu_te_ni,1070,0.998875,concept:athleteplayssport,concept:sport:baseball
13683,concept:athlete:mark_worrell,1070,0.998875,concept:athleteplayssport,concept:sport:baseball
13684,concept:athlete:jeff_lacy,1070,1.0,concept:athleteplayssport,concept:sport:boxing
13685,concept:athlete:santiago_solari,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:real_madrid
13686,concept:athlete:brian_broderick,1070,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
13687,concept:athlete:randy_moss,1070,0.9999990256761772,concept:athleteflyouttosportsteamposition,concept:sportsteamposition:center
13688,concept:athlete:randy_moss,1070,1.0,concept:athletehomestadium,concept:stadiumoreventvenue:gillette_stadium
13689,concept:athlete:randy_moss,1070,0.9999913235240242,concept:athleteplaysforteam,concept:sportsteam:new_england_patriots
13690,concept:athlete:randy_moss,1070,0.9999999999765387,concept:athleteplaysinleague,concept:sportsleague:nfl
13691,concept:athlete:randy_moss,1070,0.97675,concept:athleteplayssport,concept:sport:football
13692,concept:athlete:randy_moss,1070,0.9375,concept:athleteplayssportsteamposition,concept:sportsteamposition:player
13693,concept:athlete:john_ruiz,1070,1.0,concept:athleteplayssport,concept:sport:boxing
13694,concept:athlete:michael_chang,908,1.0,concept:athletebeatathlete,concept:athlete:michael_stich
13695,concept:athlete:michael_chang,1070,1.0,concept:athleteplayssport,concept:sport:tennis
13696,concept:athlete:tebow,1070,0.9999999818619508,concept:athletealsoknownas,concept:athlete:tim_tebow
13697,concept:athlete:tebow,1070,0.9909747071068539,concept:athleteledsportsteam,concept:sportsteam:florida_gators
13698,concept:athlete:tebow,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:florida_gators
13699,concept:athlete:tebow,1046,0.984375,concept:athleteplayssportsteamposition,concept:sportsteamposition:player
13700,concept:athlete:cory_bailey,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13701,concept:athlete:norris_cole,1070,0.9990234375,concept:athleteplaysforteam,concept:sportsteam:miami_hurricanes
13702,concept:athlete:benoit_huot,933,1.0,concept:athletepublishesinblog,concept:blog:www_benoithuot_com_sthash_1kydx5zg_dpuf
13703,concept:athlete:p_j__axelsson,1055,0.9999990386485589,concept:athleteflyouttosportsteamposition,concept:sportsteamposition:center
13704,concept:athlete:p_j__axelsson,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:bruins
13705,concept:athlete:marshon_brooks,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:nets
13706,concept:athlete:vassilis_spanoulis,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
13707,concept:athlete:fausto_carmona,1048,0.9999990183894604,concept:athleteflyouttosportsteamposition,concept:sportsteamposition:center
13708,concept:athlete:fausto_carmona,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:indians
13709,concept:athlete:fausto_carmona,1070,0.9958125,concept:athleteplaysinleague,concept:sportsleague:mlb
13710,concept:athlete:fausto_carmona,1070,0.992125,concept:athleteplayssport,concept:sport:baseball
13711,concept:athlete:leron_ellis,1036,1.0,concept:athleteplayedforschool,concept:university:mater_dei_high_school
13712,concept:athlete:rafa_nadal,1067,0.9375,concept:athletebeatathlete,concept:personeurope:federer
13713,concept:athlete:tommy_hunter,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13714,concept:athlete:wade_boggs,1064,0.9999990536040296,concept:athleteflyouttosportsteamposition,concept:sportsteamposition:center
13715,concept:athlete:wade_boggs,1070,0.9999999817615065,concept:athletehomestadium,concept:stadiumoreventvenue:old_yankee_stadium
13716,concept:athlete:wade_boggs,1064,1.0,concept:athleteinjuredhisbodypart,concept:artery:back
13717,concept:athlete:wade_boggs,1064,1.0,concept:athleteinjuredhisbodypart,concept:bodypart:back
13718,concept:athlete:wade_boggs,1064,1.0,concept:athleteinjuredhisbodypart,concept:nerve:back
13719,concept:athlete:wade_boggs,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:yankees
13720,concept:athlete:wade_boggs,1070,0.902,concept:athleteplaysinleague,concept:sportsleague:mlb
13721,concept:athlete:wade_boggs,1070,0.9685,concept:athleteplayssport,concept:sport:baseball
13722,concept:athlete:wade_boggs,1064,1.0,concept:athleteplayssportsteamposition,concept:sportsteamposition:third_base
13723,concept:athlete:wade_boggs,1064,1.0,concept:athleteplayssportsteamposition,concept:sportsteamposition:infield
13724,concept:personmexico:chien_ming_wang,1066,0.9999990534729146,concept:athleteflyouttosportsteamposition,concept:sportsteamposition:center
13725,concept:personmexico:chien_ming_wang,1070,0.9999999819118922,concept:athletehomestadium,concept:stadiumoreventvenue:old_yankee_stadium
13726,concept:personmexico:chien_ming_wang,1070,0.99609375,concept:athleteplaysforteam,concept:sportsteam:yankees
13727,concept:personmexico:chien_ming_wang,1070,0.987,concept:athleteplaysinleague,concept:sportsleague:mlb
13728,concept:personmexico:chien_ming_wang,1070,0.992125,concept:athleteplayssport,concept:sport:baseball
13729,concept:athlete:red_grange,1070,0.902,concept:athleteplaysinleague,concept:sportsleague:nfl
13730,concept:athlete:red_grange,1070,0.907,concept:athleteplayssport,concept:sport:football
13731,concept:athlete:vinnie_jones,1070,1.0,concept:athletecanbethesameasactor,concept:male:vinnie_jones
13732,concept:athlete:horacio_estrada,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13733,concept:athlete:coco_crisp_,1057,1.0,concept:athleteflyouttosportsteamposition,concept:sportsteamposition:center
13734,concept:athlete:coco_crisp_,1070,0.96875,concept:athleteledsportsteam,concept:sportsteam:boston_red_sox
13735,concept:athlete:coco_crisp_,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:boston_red_sox
13736,concept:athlete:coco_crisp_,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:mlb
13737,concept:athlete:steve_woodard,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13738,concept:athlete:charlie_manning,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13739,concept:athlete:gaby_hernandez,1070,0.998875,concept:athleteplayssport,concept:sport:baseball
13740,concept:athlete:wilfredo_ledezma,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13741,concept:athlete:brent_leach,1070,0.9999715717789003,concept:athleteplayssport,concept:sport:baseball
13742,concept:athlete:jamie_moyer,1069,0.9999990212496659,concept:athleteflyouttosportsteamposition,concept:sportsteamposition:center
13743,concept:athlete:jamie_moyer,1070,0.9999999873753077,concept:athletehomestadium,concept:stadiumoreventvenue:citizen_bank_park
13744,concept:athlete:jamie_moyer,1070,0.9999815664422788,concept:athleteplaysforteam,concept:sportsteam:phillies
13745,concept:athlete:jamie_moyer,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:mlb
13746,concept:athlete:jamie_moyer,1070,0.9960625,concept:athleteplayssport,concept:sport:baseball
13747,concept:personnorthamerica:mike_parisi,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13748,concept:athlete:chucky_atkins,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:orlando_magic
13749,concept:athlete:chucky_atkins,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
13750,concept:athlete:shockey,1061,1.0,concept:athleteinjuredhisbodypart,concept:bone:ankle
13751,concept:athlete:shockey,1070,0.9988527467182187,concept:athleteplaysforteam,concept:sportsteam:new_york_jets
13752,concept:athlete:anthony_smith,1070,0.947,concept:athleteplaysinleague,concept:sportsleague:nfl
13753,concept:athlete:anthony_smith,1070,0.907,concept:athleteplayssport,concept:sport:football
13754,concept:athlete:maxim_lapierre,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:montreal_canadiens
13755,concept:actor:eric_dickerson,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:rams
13756,concept:actor:eric_dickerson,1070,0.902,concept:athleteplaysinleague,concept:sportsleague:nfl
13757,concept:actor:eric_dickerson,1070,0.907,concept:athleteplayssport,concept:sport:football
13758,concept:actor:eric_dickerson,1060,1.0,concept:athleteplayssportsteamposition,concept:sportsteamposition:running_back
13759,concept:actor:eric_dickerson,1060,0.9375,concept:athleteplayssportsteamposition,concept:sportsteamposition:player
13760,concept:personus:shaquille_oneal,1052,1.0,concept:athletealsoknownas,concept:athlete:shaq
13761,concept:personus:shaquille_oneal,1063,1.0,concept:athletealsoknownas,concept:athlete:shaq__o_neal
13762,concept:personus:shaquille_oneal,1069,1.0,concept:athletealsoknownas,concept:athlete:shaq_o_neal
13763,concept:athlete:carlton_fisk,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13764,concept:athlete:pierre_pilote,1070,1.0,concept:athletehomestadium,concept:stadiumoreventvenue:wrigley_field
13765,concept:athlete:pierre_pilote,1070,0.99951171875,concept:athleteplaysforteam,concept:sportsteam:blackhawks
13766,concept:athlete:frank_hadow,1069,1.0,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:wimbledon
13767,concept:athlete:armando_gabino,1070,0.9994375,concept:athleteplayssport,concept:sport:baseball
13768,concept:athlete:cory_doyne,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13769,concept:athlete:basketball_players,1069,1.0,concept:athletessuchasathletes,concept:athlete:kareem_abdul_jabbar
13770,concept:athlete:basketball_players,1061,0.9999999951862725,concept:athletessuchasathletes,concept:athlete:bob_lemon
13771,concept:athlete:basketball_players,1040,1.0,concept:athletessuchasathletes,concept:athlete:wilt_chamberlain
13772,concept:athlete:basketball_players,1069,1.0,concept:athletessuchasathletes,concept:personus:kobe_bryant
13773,concept:athlete:basketball_players,1070,1.0,concept:athletessuchasathletes,concept:male:kevin_garnett
13774,concept:athlete:basketball_players,1070,0.9999999956519374,concept:athletessuchasathletes,concept:personus:corey_patterson
13775,concept:athlete:antonio_osuna,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13776,concept:athlete:tom_martin,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13777,concept:athlete:felix_ventura,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13778,concept:athlete:robby_naish,1070,1.0,concept:athleteplayssport,concept:sport:sailing
13779,concept:athlete:kaka,1070,0.9998083738682979,concept:athleteplaysforteam,concept:sportsteam:ac_milan
13780,concept:athlete:pau_gasol,1067,0.9999990615750247,concept:athleteflyouttosportsteamposition,concept:sportsteamposition:center
13781,concept:athlete:pau_gasol,1070,0.9999999929379146,concept:athletehomestadium,concept:stadiumoreventvenue:staples_center
13782,concept:athlete:pau_gasol,1070,0.9990234375,concept:athleteledsportsteam,concept:sportsteam:los_angeles_lakers
13783,concept:athlete:pau_gasol,1070,0.9999999369954978,concept:athleteplaysforteam,concept:sportsteam:los_angeles_lakers
13784,concept:athlete:pau_gasol,1070,0.9999999998403816,concept:athleteplaysinleague,concept:sportsleague:nba
13785,concept:athlete:pau_gasol,1070,0.911,concept:athleteplayssport,concept:sport:basketball
13786,concept:athlete:isaac_bruce,1070,1.0,concept:athletehomestadium,concept:stadiumoreventvenue:dome
13787,concept:athlete:isaac_bruce,1070,1.0,concept:athleteplayssportsteamposition,concept:sportsteamposition:wide_receiver
13788,concept:athlete:isaac_bruce,1070,1.0,concept:athletepublishesinblog,concept:blog:http___www_yardbarker_com_blog_isaacbruce_home
13789,concept:athlete:mark_difelice,1070,0.9994375,concept:athleteplayssport,concept:sport:baseball
13790,concept:personus:jeremy_shockey,1070,1.0,concept:athletehomestadium,concept:stadiumoreventvenue:giants_stadium
13791,concept:personus:jeremy_shockey,1048,0.9375,concept:athleteinjuredhisbodypart,concept:bodypart:shoulders
13792,concept:personus:jeremy_shockey,1048,1.0,concept:athleteinjuredhisbodypart,concept:muscle:eyes
13793,concept:personus:jeremy_shockey,1048,1.0,concept:athleteinjuredhisbodypart,concept:bodypart:eyes
13794,concept:personus:jeremy_shockey,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:new_york_jets
13795,concept:personus:jeremy_shockey,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:new_york_jets
13796,concept:personus:jeremy_shockey,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nfl
13797,concept:personus:jeremy_shockey,1070,0.9535,concept:athleteplayssport,concept:sport:football
13798,concept:personus:jeremy_shockey,1048,0.9375,concept:athleteplayssportsteamposition,concept:sportsteamposition:player
13799,concept:athlete:goose_gossage,1048,0.9999990186576053,concept:athleteflyouttosportsteamposition,concept:sportsteamposition:center
13800,concept:athlete:goose_gossage,1070,0.948,concept:athleteplaysinleague,concept:sportsleague:mlb
13801,concept:athlete:goose_gossage,1070,0.9685,concept:athleteplayssport,concept:sport:baseball
13802,concept:athlete:goose_gossage,1040,1.0,concept:athleteplayssportsteamposition,concept:sportsteamposition:pitcher
13803,concept:athlete:brad_voyles,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13804,concept:athlete:damian_moss,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13805,concept:athlete:anderson_garcia,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13806,concept:athlete:tom_mastny,1070,1.0,concept:athleteplayssport,concept:sport:baseball
13807,concept:athlete:dr__michael_hurdzan,1070,0.96875,concept:athleteplayssport,concept:sport:golf
13808,concept:athlete:qb_matt_ryan,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:falcons
13809,concept:personmexico:isidro_marquez,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13810,concept:athlete:john_grabow,1048,0.9999990186242561,concept:athleteflyouttosportsteamposition,concept:sportsteamposition:center
13811,concept:athlete:john_grabow,1070,0.9935,concept:athleteplaysinleague,concept:sportsleague:mlb
13812,concept:athlete:john_grabow,1070,0.98425,concept:athleteplayssport,concept:sport:baseball
13813,concept:athlete:kyrie_irving,1070,0.984375,concept:athleteledsportsteam,concept:sportsteam:cavaliers
13814,concept:athlete:kyrie_irving,1070,0.99609375,concept:athleteplaysforteam,concept:sportsteam:cavs
13815,concept:athlete:ben_wallace,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:cavaliers
13816,concept:athlete:ben_wallace,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
13817,concept:athlete:ben_wallace,1070,0.948,concept:athleteplayssport,concept:sport:basketball
13818,concept:athlete:ben_wallace,1070,0.9999999639187666,concept:coachesinleague,concept:sportsleague:nba
13819,concept:athlete:eric_bledsoe,1070,0.984375,concept:athleteplaysforteam,concept:sportsteam:la_clippers
13820,concept:athlete:derrick_caracter,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:los_angeles_lakers
13821,concept:athlete:warren_sapp,1070,0.941,concept:athleteplaysinleague,concept:sportsleague:nfl
13822,concept:athlete:warren_sapp,1070,0.907,concept:athleteplayssport,concept:sport:football
13823,concept:athlete:cody_scarpetta,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13824,concept:athlete:jamie_vermilyea,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13825,concept:athlete:chris_gissell,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13826,concept:athlete:santangelo,1061,0.96875,concept:athleteplayssportsteamposition,concept:sportsteamposition:right_center
13827,concept:athlete:brae_wright,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
13828,concept:athlete:matt_thornton,1070,1.0,concept:athleteplayssport,concept:sport:baseball
13829,concept:athlete:tiger_woods,1045,1.0,concept:athletebeatathlete,concept:athlete:phil_mickelson
13830,concept:athlete:tiger_woods,1045,1.0,concept:athletebeatathlete,concept:athlete:stewart_cink
13831,concept:athlete:tiger_woods,1045,1.0,concept:athletebeatathlete,concept:athlete:vijay_singh
13832,concept:athlete:tiger_woods,1045,0.9909275134286744,concept:athletebeatathlete,concept:athlete:williams
13833,concept:athlete:tiger_woods,1070,1.0,concept:athleteplayssport,concept:sport:golf
13834,concept:athlete:tiger_woods,1045,1.0,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:us_open
13835,concept:athlete:tiger_woods,1045,1.0,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:grand_slam
13836,concept:athlete:tiger_woods,1045,1.0,concept:athletewinsawardtrophytournament,concept:awardtrophytournament:u_s__open
13837,concept:athlete:john_terry,1070,0.9999961853027344,concept:athleteplaysforteam,concept:sportsteam:chelsea
13838,concept:athlete:greg_smith,1070,1.0,concept:athleteplayssport,concept:sport:baseball
